Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"DL Hall","BAL",4,4,4,3.83759,37,7,0,1,63,268,50,29,27,7,32,1,3,80,11.4488,4.49873,2.54488,0.949335,0.300095,0.117921,0.18217387795448303,0.214301,1.29172,0.296168,0.723961,,,3.57103,0.677953,0.584708,459.4599914550781,3.90666,-0.285831,0.36879,"22207"
"Camilo Doval","SFG",4,3,0,3.28682,66,0,27,3,66,280,55,26,24,5,30,1,3,77,10.5002,4.05345,2.59042,0.680154,0.275722,0.106439,0.16928277164697647,0.222036,1.27847,0.302547,0.751713,,,3.26714,0.677709,0.793601,81.7699966430664,2.07885,-0.266928,1.71383,"21992"
"Cody Morris","CLE",4,4,3,3.62865,47,8,0,3,72,299,61,31,29,9,27,1,3,79,9.9527,3.41755,2.91223,1.09156,0.265457,0.0911524,0.1743043288588524,0.226667,1.22973,0.288845,0.746734,,,3.725,0.666336,0.888471,415.4599914550781,3.73413,-1.78511,0.49216,"25388"
"Trevor Stephan","CLE",4,3,0,3.60162,58,1,4,16,63,263,54,27,25,6,23,1,3,74,10.6079,3.22473,3.28955,0.8965,0.282407,0.0858498,0.1965576708316803,0.229301,1.22112,0.307181,0.726789,,,3.28245,0.66424,0.522154,608.9600219726562,1.19359,-1.44184,0.624466,"19932"
"Jovani Moran","MIN",2,2,0,3.39684,50,0,0,4,56,235,44,23,21,4,28,1,2,70,11.2392,4.47488,2.51161,0.601225,0.295945,0.117831,0.1781143844127655,0.21315,1.2827,0.303301,0.733662,,,3.08687,0.660944,0.487819,728.9000244140625,2.8051,-0.251782,0.745394,"20422"
"Andrew Chafin","ARI",3,3,0,3.3957,63,0,7,16,60,249,52,25,23,5,20,1,2,63,9.50105,2.99679,3.17041,0.765065,0.254961,0.0804188,0.17454195767641068,0.231395,1.20604,0.299371,0.732208,,,3.20857,0.659733,0.659123,556.8499755859375,1.36879,1.1705,0.908408,"12988"
"Anthony DeSclafani","SFG",6,6,6,4.31312,37,16,0,2,103,437,106,54,49,15,29,2,3,86,7.46588,2.51354,2.97027,1.2998,0.195799,0.0659197,0.12987938523292542,0.261226,1.30471,0.298497,0.710918,,,4.26468,0.659235,0.641966,495.2300109863281,3.06025,-0.0923319,0.373053,"13050"
"Mike Clevinger","CHW",6,6,6,4.47792,18,18,0,0,96,404,92,52,48,16,31,1,4,83,7.77158,2.87734,2.70096,1.49087,0.204727,0.0757976,0.12892897427082062,0.247953,1.27584,0.279623,0.704101,,,4.62406,0.658328,0.633016,434.05999755859375,3.64171,1.45404,0.451602,"12808"
"James Karinchak","CLE",4,3,0,3.38606,58,0,3,14,58,242,41,24,22,6,30,1,2,80,12.4152,4.68763,2.64849,0.934469,0.331113,0.125019,0.20609357953071594,0.197357,1.23282,0.286287,0.757617,,,3.37908,0.658126,0.525709,390.1499938964844,1.52901,-0.0158716,0.667427,"20151"
"Reynaldo López","CHW",4,4,1,3.7365,50,2,7,10,58,239,52,26,24,7,16,1,2,58,9.02725,2.40408,3.75496,1.01152,0.2442,0.0650338,0.1791658028960228,0.236272,1.16533,0.292542,0.708406,,,3.48492,0.654613,0.463343,369.3299865722656,1.48683,-0.0220987,0.804688,"16400"
"Connor Overton","CIN",4,4,4,4.38806,35,10,0,1,80,339,80,42,39,12,24,1,4,59,6.63519,2.67353,2.48181,1.31075,0.173575,0.0699391,0.10363620519638062,0.257509,1.30283,0.28454,0.703291,,,4.55614,0.652672,0.735572,745.5999755859375,4.59815,0.384913,0.310756,"18376"
"Gavin Stone","LAD",3,2,2,3.81313,19,5,0,1,46,190,41,21,19,5,15,1,2,48,9.41596,2.93528,3.20786,1.01285,0.251204,0.0783088,0.17289522290229797,0.237589,1.22986,0.299128,0.717461,,,3.56627,0.65011,0.543335,999,1.88268,0.854451,0.721889,"sa3014810"
"Joe Kelly","CHW",2,3,0,3.56349,59,0,4,16,56,235,46,24,22,4,25,1,3,66,10.6087,4.00833,2.64666,0.606776,0.27875,0.105322,0.17342890799045563,0.220248,1.26551,0.303817,0.713109,,,3.14625,0.647544,0.467331,728.3099975585938,3.51425,-1.11197,0.785012,"9761"
"Matt Brash","SEA",3,3,1,3.4634,54,1,4,11,59,248,47,25,23,4,29,1,2,73,11.2047,4.44151,2.52272,0.676883,0.293915,0.116507,0.17740795761346817,0.216415,1.29479,0.30477,0.73687,,,3.19994,0.644064,0.385902,461.8800048828125,3.10405,-1.22085,0.674263,"25756"
"Kenley Jansen","BOS",3,3,0,3.73787,62,0,28,2,61,253,50,28,25,7,23,1,3,73,10.6887,3.33464,3.20537,0.997308,0.287059,0.0895557,0.19750328361988068,0.221135,1.19388,0.293846,0.714754,,,3.4194,0.63313,0.410765,74.5199966430664,3.52847,1.1104,1.78757,"3096"
"Daniel Bard","COL",4,4,0,3.93634,61,0,25,4,62,268,56,29,27,6,28,1,4,70,10.1078,4.08802,2.47254,0.859765,0.260104,0.105197,0.15490709245204926,0.236242,1.35124,0.310846,0.719373,,,3.67063,0.628945,0.703411,125.19000244140625,2.82163,0.071694,1.61974,"7115"
"Dinelson Lamet","COL",2,3,1,4.28787,43,2,2,7,50,215,45,26,24,6,20,1,3,61,10.9634,3.66466,2.99165,1.07583,0.285704,0.0955002,0.19020331650972366,0.235976,1.30435,0.315566,0.691725,,,3.61545,0.626744,0.426563,683.5,2.42849,-1.98627,0.584055,"17186"
"Brusdar Graterol","LAD",3,3,0,3.39359,57,0,9,14,59,244,53,24,22,4,16,1,4,54,8.20522,2.4664,3.32679,0.655484,0.220863,0.0663891,0.15447376668453217,0.235411,1.16693,0.292005,0.710893,,,3.24077,0.626284,0.628942,434.1499938964844,2.71263,-0.122833,0.984,"20367"
"Seranthony Domínguez","PHI",4,4,0,3.46339,62,0,13,12,61,255,50,25,23,6,26,1,3,70,10.3724,3.84175,2.69991,0.837816,0.273883,0.101441,0.172441303730011,0.222591,1.2572,0.296708,0.744463,,,3.45051,0.622391,0.7045,253.22999572753906,2.10277,-0.744811,0.93531,"19249"
"Robert Suarez","SDP",4,3,0,3.33951,61,0,6,15,62,258,50,25,23,6,24,2,3,71,10.2991,3.47286,2.9656,0.802518,0.276551,0.0932529,0.1832979992032051,0.217701,1.19289,0.290217,0.739259,,,3.27563,0.616548,0.684293,444.8299865722656,1.52006,1.76301,0.767894,"30115"
"Clay Holmes","NYY",5,3,0,3.2313,60,0,24,4,62,258,52,24,22,4,24,1,5,65,9.45398,3.44577,2.74365,0.620514,0.250329,0.0912393,0.15908931195735931,0.22439,1.22186,0.293956,0.738985,,,3.27962,0.613663,0.790866,97.94000244140625,1.44848,-0.0230005,1.514,"13649"
"Paul Sewald","SEA",4,3,0,3.48966,61,0,19,9,62,250,49,26,24,8,19,1,3,75,10.9123,2.81462,3.87702,1.17109,0.299528,0.0772574,0.22227100282907486,0.214046,1.10252,0.281045,0.740005,,,3.4536,0.613381,0.382489,170.52000427246094,1.10064,0.951949,1.24624,"13892"
"Tyler Wells","BAL",5,6,5,4.36046,42,14,0,1,102,427,98,54,50,16,29,1,4,87,7.64181,2.56094,2.98399,1.42053,0.203149,0.0680798,0.13506962358951569,0.248807,1.24507,0.28129,0.70154,,,4.42345,0.609155,0.380656,537.9000244140625,2.23186,0.444301,0.421091,"20000"
"Craig Kimbrel","PHI",4,4,0,3.82327,59,0,14,7,58,245,47,27,25,6,26,1,3,71,10.9926,4.03038,2.72744,0.961759,0.289437,0.10612,0.18331633508205414,0.219695,1.26479,0.297067,0.720099,,,3.56267,0.608541,0.33482,292.19000244140625,2.52057,0.667906,0.974963,"6655"
"A.J. Puk","MIA",4,3,0,3.6237,68,0,6,13,71,298,62,31,29,7,26,2,4,78,9.87864,3.28537,3.00686,0.860199,0.261864,0.0870887,0.1747748851776123,0.229785,1.23118,0.299115,0.723122,,,3.42649,0.607568,0.49561,388.5199890136719,3.14633,-1.31326,0.587734,"19343"
"Daniel Lynch","KCR",5,8,5,4.71735,22,19,0,0,100,438,105,57,52,14,38,1,4,85,7.68396,3.41699,2.24875,1.26757,0.195297,0.0868469,0.1084505021572113,0.26649,1.43326,0.308468,0.698603,,,4.49002,0.603413,0.344033,608.0999755859375,4.59758,-0.928604,0.85771,"21537"
"Sam Hentges","CLE",3,3,0,3.54011,56,1,1,10,63,264,55,27,25,6,23,1,2,70,9.9825,3.28592,3.03797,0.859564,0.26542,0.0873678,0.17805255949497223,0.232151,1.24188,0.303749,0.734844,,,3.34206,0.601558,0.523892,729.9000244140625,3.92296,-1.73112,0.683876,"18548"
"Adam Ottavino","NYM",5,4,0,3.49515,67,0,2,18,65,273,55,27,25,6,26,1,4,75,10.4705,3.61917,2.89307,0.87038,0.276732,0.0956536,0.18107851594686508,0.225713,1.24751,0.301243,0.74218,,,3.4188,0.601029,0.633317,649.5399780273438,1.38199,0.317654,0.527691,"1247"
"Brock Burke","TEX",4,4,0,3.30846,59,0,2,13,68,283,59,27,25,8,23,2,3,74,9.69966,2.97955,3.25541,0.997601,0.260145,0.0799115,0.1802336424589157,0.230444,1.19947,0.29365,0.765974,,,3.52123,0.598618,0.736017,532.22998046875,3.18515,0.484541,0.713652,"17968"
"Joe Mantiply","ARI",3,4,0,3.56146,63,0,7,16,59,246,58,25,23,5,15,1,2,57,8.69838,2.35366,3.69568,0.781811,0.231135,0.0625419,0.16859303414821625,0.252607,1.24181,0.315993,0.724589,,,3.21107,0.593762,0.604912,559.8499755859375,2.94241,-1.17301,0.891494,"14857"
"Johan Oviedo","PIT",4,6,3,4.46274,28,13,0,1,78,342,75,42,39,9,35,1,5,70,8.03457,4.04498,1.98631,1.06413,0.204084,0.102745,0.1013384610414505,0.249528,1.41368,0.296502,0.700798,,,4.39432,0.588043,0.461124,610.1199951171875,4.00994,-2.57718,0.378446,"22487"
"Rafael Montero","HOU",4,3,0,3.6245,58,0,8,16,59,247,52,26,24,5,19,1,3,60,9.09404,2.948,3.08481,0.765089,0.242832,0.0787184,0.1641131117939949,0.233899,1.21295,0.297551,0.708641,,,3.3239,0.588011,0.34461,353.5199890136719,1.80823,-0.631635,0.818181,"12760"
"Jalen Beeks","TBR",3,3,0,3.34076,50,2,2,9,58,242,50,23,21,6,21,1,3,64,9.97194,3.2344,3.08309,0.960316,0.265232,0.0860281,0.17920424044132233,0.23062,1.22865,0.29851,0.76457,,,3.50809,0.58425,0.781862,725.1199951171875,2.46768,-0.468357,0.814543,"17192"
"Adbert Alzolay","CHC",4,4,1,3.90251,51,1,5,10,64,266,57,30,28,9,20,1,3,70,9.82079,2.74752,3.57442,1.20313,0.263591,0.0737437,0.18984689563512802,0.23419,1.19239,0.293952,0.717315,,,3.72323,0.583711,0.320918,445.55999755859375,2.48027,-0.3386,0.62811,"17859"
"Sixto Sánchez","MIA",2,3,2,3.67101,26,4,0,1,44,184,42,20,18,4,12,1,2,41,8.37988,2.47519,3.38555,0.861758,0.222865,0.0658283,0.1570369005203247,0.247692,1.23092,0.303685,0.718008,,,3.45092,0.583509,0.432045,554.5399780273438,2.38386,-0.264369,0.841708,"19680"
"Yusei Kikuchi","TOR",6,6,6,4.2858,33,18,0,1,104,448,95,54,50,16,45,1,5,110,9.48965,3.86199,2.45719,1.40922,0.245909,0.100077,0.14583208411931992,0.239612,1.34295,0.290935,0.734461,,,4.46097,0.576099,0.626346,528.4400024414062,4.17438,0.0881816,0.558431,"20633"
"Hunter Harvey","WSN",3,3,0,3.64633,55,0,6,13,56,236,51,25,23,6,19,1,3,61,9.69875,2.98813,3.24576,0.941716,0.257614,0.0793692,0.1782444342970848,0.237139,1.23469,0.304102,0.729932,,,3.44728,0.57604,0.435116,491.6300048828125,2.21352,-0.057277,0.821953,"15507"
"Héctor Neris","HOU",4,4,0,3.64802,65,0,4,17,63,261,52,28,26,7,22,1,4,75,10.6457,3.13757,3.39296,1.0025,0.285912,0.0842663,0.20164602249860764,0.222995,1.1809,0.295684,0.722292,,,3.40927,0.570798,0.342437,619.97998046875,1.27321,-0.15522,0.591097,"11804"
"Connor Brogdon","PHI",3,3,0,3.81381,57,0,1,10,57,236,51,26,24,7,18,1,2,59,9.38191,2.85387,3.28744,1.08036,0.251058,0.0763689,0.17468901723623276,0.236911,1.21744,0.295808,0.721219,,,3.64356,0.564891,0.384312,749.4000244140625,0.966387,0.85583,0.621372,"21205"
"Bryan Baker","BAL",3,3,0,3.65529,59,0,3,11,59,249,50,26,24,5,24,1,3,65,9.85267,3.65401,2.6964,0.767724,0.26039,0.0965693,0.16382024437189102,0.226524,1.25617,0.297258,0.716705,,,3.38523,0.561571,0.353894,659.3699951171875,2.30249,-1.63381,0.664432,"19804"
"Mitch White","TOR",3,4,1,4.3655,36,9,0,2,76,325,76,40,37,10,26,1,3,62,7.39996,3.03989,2.43429,1.15421,0.192333,0.0790101,0.1133231520652771,0.256736,1.33947,0.295964,0.700249,,,4.25496,0.559677,0.22305,740.3699951171875,2.75489,-1.49907,0.274958,"19225"
"Mike Minor",,5,8,5,4.85511,18,18,0,0,99,427,103,58,53,17,32,1,4,82,7.44609,2.91482,2.55456,1.5753,0.192013,0.0751649,0.11684854328632355,0.264567,1.36712,0.295225,0.695815,,,4.82976,0.547369,0.224275,999,3.37936,-0.712876,0.826686,"10021"
"Scott Barlow","KCR",4,3,0,3.43147,69,0,20,8,70,292,61,29,27,8,24,1,3,76,9.70307,3.0919,3.13823,1.0385,0.259249,0.0826099,0.17663871496915817,0.231769,1.21845,0.294227,0.760731,,,3.60742,0.540523,0.690318,137.27000427246094,2.57201,0.732819,1.29764,"14993"
"Hayden Wesneski","CHC",3,4,4,4.44713,11,9,0,0,53,225,52,28,26,7,17,0,3,44,7.39173,2.83418,2.60806,1.18866,0.193342,0.0741322,0.11920936405658722,0.252952,1.29686,0.290201,0.68327,,,4.28475,0.535621,0.397727,330.3299865722656,3.15725,1.38505,0.511463,"27581"
"Jimmy Herget","LAA",3,3,0,3.90828,61,0,8,12,65,274,61,31,28,7,21,2,3,62,8.50406,2.88866,2.94394,0.945851,0.224855,0.076379,0.14847642928361893,0.244242,1.25817,0.298545,0.707586,,,3.68397,0.526034,0.204444,387.8999938964844,2.36978,0.208258,0.785937,"17556"
"Adrian Morejon","SDP",5,4,2,4.09067,47,6,0,6,72,299,66,35,33,10,23,1,3,70,8.76449,2.86703,3.05699,1.30176,0.233171,0.0762746,0.15689627081155777,0.240574,1.23723,0.286658,0.718242,,,4.11849,0.522213,0.46841,589.25,3.25543,-0.729602,0.318557,"20039"
"Stephen Strasburg","WSN",2,3,2,4.37393,9,8,0,0,43,181,40,23,21,6,14,0,2,39,8.17205,3.0426,2.68588,1.30638,0.214507,0.0798646,0.13464204221963882,0.246332,1.28591,0.287221,0.699789,,,4.33885,0.518845,0.364185,695,2.32292,-0.126868,0.680046,"10131"
"José Leclerc","TEX",2,3,0,3.75988,57,0,19,6,57,241,47,26,24,6,26,1,3,65,10.3478,4.16565,2.48408,0.892093,0.270688,0.108969,0.1617189571261406,0.221646,1.28866,0.293383,0.725781,,,3.66662,0.508926,0.25555,179.25,1.35579,-0.174372,1.40743,"14524"
"Matthew Liberatore","STL",3,3,3,4.40058,17,10,0,1,58,248,57,31,28,7,20,1,3,46,7.19894,3.13725,2.29466,1.15857,0.186826,0.0814177,0.1054084450006485,0.253306,1.33237,0.289342,0.695135,,,4.37906,0.508198,0.350688,631.9600219726562,3.05395,-1.05252,0.412496,"22294"
"Marco Gonzales","SEA",10,11,12,4.395,30,29,0,0,173,734,179,92,84,27,47,2,7,112,5.82888,2.45383,2.37542,1.42724,0.152493,0.0641962,0.08829676359891891,0.263271,1.30872,0.280425,0.715855,,,4.81385,0.500515,0.668973,511.5,6.00801,1.01747,1.42233,"15467"
"Jonathan Loáisiga","NYY",4,3,0,3.46525,55,0,3,15,58,243,53,24,22,5,18,1,3,53,8.23898,2.83386,2.90733,0.816489,0.219153,0.0753792,0.14377334713935852,0.240297,1.23216,0.294033,0.736234,,,3.54064,0.498271,0.575105,551.3800048828125,1.85728,-0.920301,0.770703,"19753"
"Brandon Pfaadt","ARI",2,3,3,4.11252,9,7,0,0,45,188,43,23,21,7,11,0,2,43,8.47462,2.25888,3.75169,1.31165,0.227148,0.0605455,0.16660268604755402,0.247008,1.20104,0.291536,0.706474,,,4.02125,0.498145,0.482585,999,2.65814,1.12356,0.762421,"sa3014983"
"Dylan Bundy",,5,7,5,4.92567,20,20,0,0,102,437,108,61,56,18,28,1,4,76,6.69863,2.41966,2.76842,1.56223,0.17468,0.0630972,0.11158255487680435,0.265957,1.31957,0.289214,0.673149,,,4.81092,0.487404,0.10804,749.2100219726562,3.45245,-0.0275034,0.920215,"12917"
"Ron Marinaccio","NYY",2,1,0,3.34311,49,0,2,8,51,213,39,21,19,5,23,1,3,63,11.11,3.98275,2.78952,0.866413,0.297074,0.106497,0.19057787209749222,0.206314,1.19636,0.283053,0.746624,,,3.39951,0.481923,0.516656,726.6699829101562,1.77984,0.374258,0.892516,"23488"
"Alex Lange","DET",3,4,0,3.60336,64,0,21,7,64,273,54,28,26,5,29,1,4,74,10.3432,4.03411,2.56393,0.740579,0.270842,0.105635,0.1652064025402069,0.224274,1.28694,0.301588,0.726912,,,3.39444,0.478668,0.375758,222.02000427246094,2.44729,-1.69842,1.41504,"19883"
"Luis Cessa","CIN",5,7,4,4.61479,44,15,0,2,105,453,109,58,54,16,36,1,4,81,6.99489,3.13077,2.23424,1.38807,0.179796,0.0804733,0.09932312369346619,0.263741,1.3867,0.294142,0.708382,,,4.71467,0.474088,0.744193,734.7899780273438,3.38135,0.2645,0.734973,"13345"
"Vince Velasquez","PIT",4,7,3,4.72111,40,15,0,1,106,460,104,60,56,16,43,1,5,97,8.23711,3.6341,2.26662,1.39652,0.211118,0.0931425,0.11797581613063812,0.253219,1.38712,0.294414,0.698308,,,4.65467,0.472323,0.264177,700.25,4.09177,-1.51057,0.872901,"11189"
"Bryce Elder","ATL",3,3,3,4.01941,16,7,0,1,50,216,48,24,23,5,19,1,2,42,7.54232,3.43963,2.19277,0.94955,0.195637,0.0892193,0.1064179316163063,0.247741,1.33724,0.291789,0.716082,,,4.09363,0.468846,0.636644,546.4600219726562,2.40427,-0.651006,0.587033,"27779"
"Kyle Finnegan","WSN",4,4,0,3.78956,66,0,17,10,66,281,60,30,28,7,26,2,2,70,9.48385,3.54192,2.6776,0.997387,0.248855,0.0929395,0.15591517090797424,0.23779,1.2985,0.300682,0.735404,,,3.7318,0.468113,0.457342,225.6199951171875,2.80417,-1.09753,1.17739,"15009"
"Tommy Kahnle","NYY",3,2,0,3.61882,56,0,2,14,53,218,45,23,21,6,17,1,2,59,10.0098,2.88884,3.46498,0.961707,0.269721,0.077842,0.1918787658214569,0.228513,1.17996,0.296118,0.721012,,,3.37077,0.467574,0.412059,600.6199951171875,0.928648,-0.162326,0.805766,"11384"
"Pierce Johnson","COL",3,3,0,4.20084,52,0,2,10,50,216,47,26,24,6,21,1,2,59,10.4718,3.79198,2.76158,1.11473,0.27142,0.0982845,0.1731356903910637,0.24284,1.35143,0.317081,0.716522,,,3.76577,0.464068,0.328403,724.1500244140625,2.37619,0.55862,0.452335,"13435"
"Adrian Houser","MIL",5,6,4,4.40432,36,12,0,2,91,398,90,49,45,10,39,2,4,66,6.46376,3.84513,1.68102,0.98154,0.164591,0.0979109,0.06667967140674591,0.254188,1.41561,0.287253,0.699715,,,4.51928,0.450494,0.446386,727.5399780273438,2.81662,-0.230579,0.557225,"12718"
"Jordan Hicks","STL",3,3,0,3.68387,51,2,3,11,56,240,45,25,23,4,29,1,3,60,9.63278,4.61387,2.08779,0.632274,0.250622,0.120042,0.13058023154735565,0.216173,1.31245,0.285064,0.714555,,,3.59752,0.439974,0.456623,670.77001953125,3.92803,-0.240375,0.651176,"19618"
"Liam Hendriks","CHW",2,1,0,2.86449,23,0,8,0,23,91,18,8,7,3,6,0,1,33,12.6448,2.16739,5.83412,1.06582,0.357254,0.0612354,0.2960190810263157,0.207473,1,0.300012,0.784037,,,2.6626,0.435478,0.389914,527.5800170898438,2.36058,-0.63451,1.30288,"3548"
"Yonny Chirinos","TBR",4,3,2,4.07744,29,8,0,1,69,287,67,34,31,9,18,1,3,54,7.04623,2.35033,2.99797,1.17524,0.187069,0.0623986,0.12467075511813164,0.253302,1.24491,0.287241,0.708474,,,4.14834,0.435192,0.561794,619.77001953125,2.38199,-0.209571,0.476396,"16401"
"Alexis Díaz","CIN",4,4,0,3.66935,64,0,21,8,65,274,50,29,27,8,31,2,4,83,11.4456,4.26932,2.68091,1.14843,0.301964,0.112635,0.1893291398882866,0.209823,1.24709,0.282528,0.75243,,,3.81434,0.43389,0.666048,132.80999755859375,3.11449,0.172374,1.29418,"21132"
"Ryan Feltner","COL",4,7,4,5.46422,25,16,0,0,89,391,95,59,54,15,33,1,4,75,7.53006,3.36015,2.24099,1.53075,0.190717,0.0851042,0.10561303794384003,0.26911,1.44112,0.303168,0.649366,,,4.90782,0.424779,0.250725,750.4400024414062,1.94679,0.334962,1.18449,"21446"
"Davis Martin","CHW",4,5,3,4.73733,27,10,0,1,72,311,74,41,38,11,24,1,4,62,7.65632,2.97799,2.57097,1.37942,0.197978,0.0770051,0.1209724172949791,0.259593,1.34766,0.29645,0.68443,,,4.5441,0.424123,0.0830971,678.9199829101562,2.25959,-1.04909,0.383443,"21448"
"Tanner Scott","MIA",3,4,0,3.61434,65,0,5,15,63,275,51,28,25,5,36,1,4,80,11.32,5.0821,2.22743,0.737329,0.290669,0.130495,0.1601739376783371,0.218672,1.3749,0.307885,0.744629,,,3.52794,0.423058,0.386708,554.4000244140625,3.62763,-1.02004,0.676026,"17586"
"Jake Cousins","MIL",3,2,0,3.62459,54,0,0,8,55,230,44,24,22,6,25,1,3,66,10.8666,4.04985,2.68321,0.931312,0.286826,0.106897,0.17992978543043137,0.21665,1.25203,0.292145,0.735466,,,3.56526,0.419942,0.458948,746.25,1.15174,0.992202,0.660764,"21620"
"Brooks Raley","NYM",2,2,0,3.71646,56,1,2,16,56,232,48,25,23,6,19,1,3,62,9.98148,3.13748,3.18136,0.999976,0.265635,0.0834973,0.18213792890310287,0.230479,1.21719,0.297232,0.723732,,,3.55829,0.417437,0.408313,742.6300048828125,2.51452,-0.224988,0.737233,"10061"
"Michael Pineda",,4,6,4,4.70997,15,15,0,0,74,314,82,42,39,13,16,1,2,51,6.23831,1.94393,3.20912,1.62025,0.162454,0.0506226,0.1118316538631916,0.278169,1.33356,0.298161,0.707079,,,4.81395,0.41171,0.296615,742.1500244140625,2.83134,1.00982,0.435022,"5372"
"Jake Odorizzi","TEX",4,5,2,4.36442,46,7,0,3,78,329,77,41,38,12,24,1,3,67,7.72141,2.83324,2.7253,1.34387,0.202699,0.0743769,0.1283222660422325,0.253695,1.29978,0.290636,0.708401,,,4.38778,0.410532,0.144712,607.3499755859375,2.85668,-0.484623,0.25961,"6397"
"Shintaro Fujinami","OAK",6,9,6,4.35606,33,20,0,0,128,567,121,67,62,15,67,1,7,122,8.58515,4.73294,1.81392,1.0875,0.215176,0.118625,0.09655096381902695,0.246749,1.47586,0.298765,0.726848,,,4.52494,0.41033,0.42569,999,7.67111,-1.49813,1.43006,"31839"
"Dane Dunning","TEX",3,4,3,4.18608,31,8,0,1,66,285,65,33,31,8,25,1,4,60,8.13598,3.34269,2.43396,1.07676,0.209911,0.0862427,0.12366846948862076,0.252168,1.34928,0.300688,0.713934,,,4.14586,0.410299,0.407642,670.0599975585938,2.12925,-0.569881,0.337032,"19409"
"José Quijada","LAA",2,4,0,4.04868,52,0,1,12,51,217,41,25,23,6,25,1,2,64,11.2394,4.43527,2.5341,1.0993,0.293544,0.115837,0.17770622670650482,0.218834,1.30521,0.294801,0.719655,,,3.82836,0.40842,0.0896568,740.75,2.37256,-0.394969,0.621814,"19200"
"Tejay Antone","CIN",1,2,0,3.75338,29,1,2,4,34,145,30,16,14,4,14,1,2,40,10.5458,3.72759,2.82912,0.956854,0.276723,0.0978126,0.17891084402799606,0.230719,1.28388,0.306401,0.73176,,,3.54556,0.408397,0.31836,731.1699829101562,2.6845,2.84124,0.900314,"16233"
"Garrett Cleavinger","TBR",2,2,0,3.3881,52,0,1,9,53,223,40,22,20,6,26,1,3,71,12.0027,4.43646,2.70546,1.00777,0.317177,0.117236,0.19994129985570908,0.207197,1.25085,0.291973,0.76928,,,3.54118,0.407542,0.51813,667.4600219726562,2.09877,-0.693621,0.772978,"17897"
"Dylan Floro","MIA",3,3,0,3.58867,60,0,16,9,59,247,57,25,23,5,18,1,2,51,7.79071,2.77862,2.80381,0.785624,0.20584,0.0734144,0.13242550194263458,0.249894,1.27486,0.301672,0.730007,,,3.53372,0.407428,0.493688,272.8299865722656,2.50648,-0.27978,1.23096,"13394"
"Chase Silseth","LAA",3,4,3,4.38446,11,10,0,0,55,234,52,29,27,8,20,0,3,51,8.35626,3.32619,2.51227,1.35039,0.217944,0.0867519,0.13119196146726608,0.246237,1.31577,0.288033,0.711077,,,4.4587,0.404696,0.427168,645.2100219726562,1.3217,-3.45626,0.431525,"30074"
"Dylan Coleman","KCR",4,3,0,3.53471,62,0,5,14,64,271,53,27,25,6,30,1,3,69,9.6891,4.25467,2.27728,0.782032,0.253092,0.111138,0.14195435494184494,0.220888,1.29606,0.287234,0.740085,,,3.66789,0.398901,0.579651,641.2100219726562,1.65392,-0.834239,0.678512,"22276"
"Andrew Bellatti","PHI",4,3,0,3.90382,57,0,1,10,55,236,49,26,24,7,24,1,3,70,11.4311,3.9672,2.88141,1.16865,0.296918,0.103046,0.19387203454971313,0.23407,1.32705,0.316979,0.747057,,,3.73453,0.397991,0.276555,750.5800170898438,2.94779,-1.44769,0.429583,"10657"
"David Robertson","NYM",4,3,0,3.53025,60,0,3,16,60,255,49,26,24,7,28,1,3,72,10.7845,4.14231,2.6035,0.978016,0.283803,0.109008,0.1747945174574852,0.21979,1.27687,0.293937,0.75619,,,3.64888,0.396751,0.470541,490.7900085449219,1.41236,1.6075,0.609274,"8241"
"Daniel Hudson","LAD",4,3,0,3.66592,53,0,13,12,52,213,43,23,21,7,17,1,3,63,10.8719,2.93679,3.70198,1.19032,0.293861,0.0793792,0.21448127925395966,0.223516,1.16109,0.293387,0.736065,,,3.54376,0.393401,0.358438,285.19000244140625,2.6396,0.687069,1.005,"7146"
"Garrett Crochet","CHW",2,2,0,3.31949,38,0,0,6,38,161,31,15,14,3,17,1,2,46,10.6566,3.91698,2.72062,0.812337,0.282864,0.10397,0.1788935735821724,0.218342,1.24528,0.295518,0.754637,,,3.34552,0.39135,0.453695,707.2899780273438,2.16702,-0.16918,0.927448,"27463"
"José Ureña","COL",5,9,6,5.46605,23,22,0,0,118,535,138,78,72,17,50,1,5,77,5.88236,3.78373,1.55465,1.31693,0.144213,0.0927626,0.0514504536986351,0.287784,1.59221,0.31342,0.671825,,,5.08855,0.385801,0.470669,748.719970703125,1.88828,0.74412,2.12096,"11589"
"Zach Davies","ARI",6,7,6,4.73531,23,23,0,0,120,523,123,69,63,18,48,1,4,91,6.79183,3.56404,1.90565,1.33242,0.173456,0.0910218,0.08243416994810104,0.260473,1.41743,0.289319,0.698691,,,4.81545,0.38579,0.593614,691.25,2.27946,1.27406,1.16075,"13183"
"Frankie Montas","NYY",2,1,2,3.80309,7,4,0,0,28,115,25,13,12,4,8,0,1,28,9.06253,2.69349,3.36461,1.20872,0.241927,0.0719033,0.17002326250076294,0.239518,1.21446,0.291407,0.735699,,,3.86825,0.385675,0.371825,392.6199951171875,4.59755,0.841489,0.975554,"14309"
