playerid,Name,pr,adp,R,HR,RBI,RC,AVG,OPS,IP,SO,QS,ERA,WHIP,SVHD,Year
18555,Logan Allen,-1.622752185,#N/A,,,,,,,0.4497284511,0.2053664877,0.5387307692,-1.127815152,-1.138607658,-0.5501550829,2021
15906,Lewis Thorpe,-1.623369194,#N/A,,,,,,,-0.295752793,-0.2934424477,-0.4096131839,-0.3650650661,-0.08596119508,-0.1735345086,2021
15071,Kyle McGowin,-1.663647654,#N/A,,,,,,,-0.5439440532,-0.4409163938,-0.4933739525,-0.2811260614,0.1437071241,-0.04799431717,2021
13360,Cam Bedrosian,-1.693378577,#N/A,,,,,,,-0.637412791,-0.6100776849,-0.7838174441,0.2261574886,-0.02854411527,0.14031597,2021
16265,Sam Howard,-1.708023417,#N/A,,,,,,,-0.6256157658,-0.5146533669,-0.6266293886,0.3757878883,-0.1433782749,-0.1735345086,2021
9013,Cesar Valdez,-1.740915862,460,,,,,,,-0.2717050109,-0.5797154019,-0.4851076045,-0.7993581772,-0.3730465941,0.7680169271,2021
sa917924,Matthew Manning,-1.802408201,#N/A,,,,,,,-0.2367676672,-0.3021173857,-0.05757125607,-0.3103222369,-0.2199343813,-0.6756952743,2021
15288,Adam Cimber,-1.811155333,478,,,,,,,-0.6120038137,-0.8659883561,-0.7838174441,0.1750641814,0.009733937927,0.2658561614,2021
18333,Alex Young,-1.858729428,473,,,,,,,-0.08703619392,-0.2066930676,-0.3090056837,-0.5402421193,-0.3539075675,-0.3618447957,2021
16390,Brad Wieck,-1.880968269,#N/A,,,,,,,-0.8674547817,-0.6144151539,-0.7838174441,0.2881993617,0.5839047359,-0.4873849872,2021
11861,Jason Adam,-1.91756692,550,,,,,,,-0.5893172269,-0.3715168897,-0.7838174441,-0.09864996426,-0.2773514611,0.2030860657,2021
10591,Scott Alexander,-1.920928957,534,,,,,,,-0.8570189518,-0.9267129222,-0.7838174441,1.226126501,-0.4687417271,-0.1107644129,2021
sa920423,Edward Cabrera,-1.945943487,#N/A,,,,,,,-0.3125408673,-0.2630801647,-0.414493112,0.1641156156,-0.5070197803,-0.6129251786,2021
14677,Duane Underwood Jr.,-1.97529856,#N/A,,,,,,,-0.5285171741,-0.4669412078,-0.5380025542,-0.06215474484,-0.1433782749,-0.2363046043,2021
9388,Josh Tomlin,-1.99735487,448,,,,,,,-0.4214364842,-0.627427561,-0.5697941496,-1.073072323,0.6795998689,0.01477577854,2021
12857,Shawn Armstrong,-2.010968606,#N/A,,,,,,,-0.4999320747,-0.4322414558,-0.7838174441,-0.4526535927,-0.2964904877,0.4541664485,2021
11752,Luke Jackson,-2.025199948,429,,,,,,,-0.6904994042,-0.5840528709,-0.7838174441,0.4159326296,-0.3347685409,-0.04799431717,2021
19309,Trevor Richards,-2.029568996,#N/A,,,,,,,-0.6936755264,-0.666464782,-0.3867838941,-0.02930904735,0.2968193369,-0.5501550829,2021
10547,Jimmy Nelson,-2.035436194,#N/A,,,,,,,-0.8007562164,-0.705502003,-0.4375306417,0.3392926688,0.1819851773,-0.6129251786,2021
19879,Tanner Houck,-2.0389853,#N/A,,,,,,,0.5300389685,0.2530786468,0.7946736027,-1.343136947,-1.597944297,-0.6756952743,2021
19459,Jorge Alcala,-2.119116883,#N/A,,,,,,,-0.4150842398,-0.3975417038,-0.5452833538,-0.4052098074,-0.6218539399,0.2658561614,2021
15846,Adam Plutko,-2.16721635,434,,,,,,,0.3680567384,-0.06789405949,-0.3383283169,-1.740934838,-0.2773514611,-0.1107644129,2021
14527,Jorge Lopez,-2.169775168,#N/A,,,,,,,0.3907433252,0.01018038258,0.218964287,-1.412477864,-0.8898003123,-0.4873849872,2021
17611,Taylor Clarke,-2.199084478,#N/A,,,,,,,-0.4350484363,-0.5059784289,-0.4050418146,-0.4052098074,-0.08596119508,-0.3618447957,2021
17359,Josh Taylor,-2.242978228,#N/A,,,,,,,-0.6646366952,-0.5320032429,-0.7838174441,0.1531670498,-0.4304636739,0.01477577854,2021
15047,Austin Voth,-2.2685902,554,,,,,,,-0.1065466586,-0.1893431916,-0.3510209357,-0.9526380988,-0.1816563281,-0.4873849872,2021
19199,Conner Menez,-2.270646074,#N/A,,,,,,,-0.858380147,-0.731526817,-0.4294971125,0.456077371,-0.2199343813,-0.4873849872,2021
11203,Grant Dayton,-2.28276252,#N/A,,,,,,,-0.858380147,-0.696827065,-0.7838174441,-0.04025761318,0.5839047359,-0.4873849872,2021
20395,Nick Margevicius,-2.358182851,#N/A,,,,,,,-0.4273349967,-0.5970652779,-0.3416785954,-0.5037468999,0.1245680975,-0.6129251786,2021
17878,Dennis Santana,-2.360649439,#N/A,,,,,,,-0.8175442906,-0.679477189,-0.5339586527,0.3064469714,-0.08596119508,-0.5501550829,2021
19826,Riley Smith,-2.394031581,#N/A,,,,,,,-0.4046484099,-0.5623655259,-0.3609614981,-0.306672715,-0.3347685409,-0.4246148915,2021
17237,Austin Brice,-2.404960763,#N/A,,,,,,,-0.5738903478,-0.5059784289,-0.7838174441,-0.4563031146,-0.1625173015,0.07754587426,2021
17277,Ranger Suarez,-2.413791397,#N/A,,,,,,,-0.7177233085,-0.8182761971,-0.5460927027,0.2225079667,-0.06682216847,-0.4873849872,2021
4869,Mike Montgomery,-2.430640846,#N/A,,,,,,,-0.6723501348,-0.8009263211,-0.5455434271,0.2954984055,-0.2199343813,-0.4873849872,2021
5401,Brad Peacock,-2.438734628,#N/A,,,,,,,-0.9219025902,-0.7575516311,-0.5596832009,0.07287756704,0.2776803103,-0.5501550829,2021
19337,Richard Lovelady,-2.443313426,#N/A,,,,,,,-0.7916815816,-0.8616508871,-0.7838174441,0.4852735465,-0.06682216847,-0.4246148915,2021
13345,Luis Cessa,-2.455374105,390,,,,,,,-0.4168991668,-0.5103158979,-0.7838174441,-0.4052098074,-0.3539075675,0.01477577854,2021
6986,Ian Kennedy,-2.488493024,#N/A,,,,,,,-0.8388696823,-0.744539224,-0.7838174441,-0.2774765394,0.3925144699,-0.2363046043,2021
14542,Carlos Estevez,-2.501604982,#N/A,,,,,,,-0.4953947573,-0.3585044827,-0.7838174441,-0.74826487,-0.5070197803,0.3913963528,2021
13182,Kyle Crick,-2.506541776,502,,,,,,,-0.4727081704,-0.4105541108,-0.7838174441,-0.3869621977,-1.157746685,0.7052468314,2021
16610,J.P. Feyereisen,-2.574457221,#N/A,,,,,,,-0.8116457781,-0.627427561,-0.7838174441,0.2845498397,-0.08596119508,-0.5501550829,2021
19487,Devin Smeltzer,-2.590860197,#N/A,,,,,,,-0.3229766972,-0.5406781809,-0.3286279173,-0.9124933575,-0.1242392483,-0.3618447957,2021
21844,Braxton Garrett,-2.591076859,631,,,,,,,-0.3638125535,-0.4062166418,0.1358672048,-0.2957241492,-0.9854954453,-0.6756952743,2021
6483,Steve Cishek,-2.609618493,#N/A,,,,,,,-0.8506667074,-0.8096012591,-0.7838174441,0.08017661092,-0.009405088673,-0.2363046043,2021
16507,Dan Altavilla,-2.613867693,#N/A,,,,,,,-0.918726468,-0.722851879,-0.7838174441,0.456077371,-0.2199343813,-0.4246148915,2021
12385,Nick Tropeano,-2.614313448,#N/A,,,,,,,-0.5090067094,-0.4712786768,-0.5140366481,-0.4563031146,-0.2390734079,-0.4246148915,2021
19225,Mitchell White,-2.624688134,#N/A,,,,,,,-1.224541659,-1.147923841,-0.5317674135,0.5765115951,0.3159583635,-0.6129251786,2021
17181,Yoan Lopez,-2.631887483,#N/A,,,,,,,-0.6451262305,-0.692489596,-0.7838174441,-0.3979107636,-0.3156295143,0.2030860657,2021
sa3007989,Sean Hjelle,-2.632029414,#N/A,,,,,,,-0.5952157395,-0.7922513831,-0.2715399493,0.1714146595,-0.4687417271,-0.6756952743,2021
20370,Bruce Zimmermann,-2.639934461,549,,,,,,,0.4120687169,0.0362051966,0.6147840784,-1.63144918,-1.52138819,-0.5501550829,2021
13594,Robert Stephenson,-2.663343473,#N/A,,,,,,,-0.321615502,-0.07223152849,-0.7838174441,-1.262847464,-0.9280783655,0.7052468314,2021
12249,Ryan Sherriff,-2.674274397,541,,,,,,,-0.7780696295,-0.9570752052,-0.7838174441,0.05827947927,-0.3539075675,0.14031597,2021
21111,Miguel Yajure,-2.698001401,#N/A,,,,,,,-0.6120038137,-0.722851879,-0.3894615606,-0.2227337103,-0.2007953547,-0.5501550829,2021
5702,Junior Guerra,-2.746719136,#N/A,,,,,,,-0.5031081968,-0.5146533669,-0.7838174441,-0.4636021585,-0.6218539399,0.14031597,2021
14169,Kyle Zimmer,-2.750449901,#N/A,,,,,,,-0.4713469752,-0.4409163938,-0.7838174441,-0.3285698466,-1.368275977,0.6424767357,2021
13690,Sal Romano,-2.761571289,#N/A,,,,,,,-0.5167201489,-0.5450156499,-0.5383228499,-0.5000973779,-0.4878807537,-0.1735345086,2021
19574,JoJo Romero,-2.7736733,#N/A,,,,,,,-0.6133650089,-0.640439968,-0.522831219,-0.2154346664,-0.5452978335,-0.2363046043,2021
5448,Jesse Chavez,-2.774283591,#N/A,,,,,,,-0.6950367216,-0.7488766931,-0.7838174441,-0.5986344704,0.1628461507,-0.1107644129,2021
18694,Kolby Allard,-2.774325535,#N/A,,,,,,,-0.1142600981,-0.3107923237,0.3394128321,-1.065773279,-0.9472173921,-0.6756952743,2021
15256,Cole Sulser,-2.81072406,#N/A,,,,,,,-0.6315142784,-0.5406781809,-0.7838174441,-0.3869621977,-0.5452978335,0.07754587426,2021
14295,Wandy Peralta,-2.818199618,#N/A,,,,,,,-0.8506667074,-0.9093630462,-0.7838174441,0.4743249807,-0.4496027005,-0.2990747,2021
8362,Homer Bailey,-2.825269233,#N/A,,,,,,,-0.09157351129,-0.3368171377,0.4270073818,-1.354085513,-0.7941051793,-0.6756952743,2021
16588,Jonathan Holder,-2.828195904,#N/A,,,,,,,-0.9763503986,-0.9657501432,-0.7838174441,0.1020737426,0.2202632305,-0.4246148915,2021
23735,Luis Garcia,-2.831409985,#N/A,,,,,,,-0.4409469488,-0.3671794207,-0.02792298471,-0.4490040707,-0.8706612857,-0.6756952743,2021
13527,Brandon Brennan,-2.833270689,#N/A,,,,,,,-0.6120038137,-0.6100776849,-0.7838174441,0.02543378179,-0.6792710197,-0.1735345086,2021
19614,Cionel Perez,-2.835855748,#N/A,,,,,,,-1.067096746,-0.9831000192,-0.598409401,0.6349039462,-0.3347685409,-0.4873849872,2021
sa549399,Kent Emanuel,-2.843383881,#N/A,,,,,,,-1.017186255,-1.074186868,-0.5105698311,0.1458680059,0.1628461507,-0.5501550829,2021
15051,Silvino Bracho,-2.871428514,#N/A,,,,,,,-1.369735815,-1.265035504,-0.7838174441,0.3794374102,0.7178779221,-0.5501550829,2021
16929,Touki Toussaint,-2.898261498,#N/A,,,,,,,-0.7177233085,-0.5363407119,-0.4402051571,0.02543378179,-0.6792710197,-0.5501550829,2021
19561,Bernardo Flores Jr.,-2.950895583,#N/A,,,,,,,-0.7508457253,-0.9917749573,-0.2290745425,-0.2665279736,-0.1625173015,-0.5501550829,2021
4070,Pedro Strop,-2.976165537,428,,,,,,,-0.9523026166,-0.9223754532,-0.7838174441,0.138568962,-0.2199343813,-0.2363046043,2021
17677,Jeffrey Springs,-2.993664498,#N/A,,,,,,,-1.053484794,-0.8876757012,-0.7838174441,0.2334565325,0.04801199113,-0.5501550829,2021
15290,Austin Pruitt,-2.997928082,#N/A,,,,,,,-0.7177233085,-0.8269511351,-0.7364834427,-0.3103222369,0.1437071241,-0.5501550829,2021
15231,Aaron Slegers,-3.074488481,#N/A,,,,,,,-0.7177233085,-0.9353878602,-0.4631697458,-0.6497277776,-0.009405088673,-0.2990747,2021
15046,Trevor Gott,-3.115892159,#N/A,,,,,,,-1.185066998,-1.117561558,-0.7838174441,0.2407555764,0.02887296453,-0.2990747,2021
2391,Hector Rondon,-3.123342193,#N/A,,,,,,,-1.147407264,-1.074186868,-0.7838174441,0.06192900121,0.1819851773,-0.3618447957,2021
sa828669,Harrison Holmes,-3.138546711,#N/A,,,,,,,-0.7131859911,-0.7879139141,-0.4743184202,-0.2154346664,-0.3347685409,-0.6129251786,2021
19231,Caleb Baragar,-3.160739604,#N/A,,,,,,,-0.8207204128,-0.8573134181,-0.5187478713,-0.3906117197,-0.08596119508,-0.4873849872,2021
15823,Zack Littell,-3.182032503,#N/A,,,,,,,-1.203216267,-1.160936248,-0.7838174441,0.4925725904,0.08629004433,-0.6129251786,2021
6797,Julio Teheran,-3.183087349,#N/A,,,,,,,0.2577999263,-0.05921912148,0.6278093178,-2.080340379,-1.253441818,-0.6756952743,2021
15100,Ben Heller,-3.20011548,#N/A,,,,,,,-1.281711858,-1.15226131,-0.7838174441,0.4049840638,0.1628461507,-0.5501550829,2021
20023,Rico Garcia,-3.204605249,#N/A,,,,,,,-1.092959455,-1.091536744,-0.4614996469,0.2444050983,-0.3156295143,-0.4873849872,2021
10133,Brad Boxberger,-3.22933841,#N/A,,,,,,,-0.7780696295,-0.6187526229,-0.7838174441,-0.4599526366,-1.042912525,0.4541664485,2021
20387,Anthony Kay,-3.253355788,#N/A,,,,,,,-0.4908574399,-0.4842910838,-0.4199842733,-0.4672516805,-0.9663564187,-0.4246148915,2021
14332,Joel Payamps,-3.267711677,#N/A,,,,,,,-1.166917728,-1.156598779,-0.503005808,0.00353665013,0.1054290709,-0.5501550829,2021
17920,Cody Ponce,-3.292975177,#N/A,,,,,,,-0.3288752098,-0.5016409598,-0.2814539319,-0.8176057869,-0.8132442059,-0.5501550829,2021
9756,David Hale,-3.302564228,#N/A,,,,,,,-0.6587381827,-0.8096012591,-0.7838174441,-0.4709012024,-0.4687417271,-0.1107644129,2021
19244,Cole Irvin,-3.305072657,#N/A,,,,,,,-1.065735551,-1.130573965,-0.4348912768,-0.3577660222,0.2968193369,-0.6129251786,2021
14832,Bobby Wahl,-3.309632565,#N/A,,,,,,,-1.312111884,-1.139248903,-0.7838174441,0.331993625,0.1437071241,-0.5501550829,2021
19453,Shaun Anderson,-3.314230832,#N/A,,,,,,,-0.6437650353,-0.744539224,-0.4156085345,-0.5840363826,-0.5644368601,-0.3618447957,2021
1246,Matt Bush,-3.346199396,#N/A,,,,,,,-0.8674547817,-0.8226136661,-0.7838174441,-0.3395184125,-0.2964904877,-0.2363046043,2021
19546,Jon Duplantier,-3.384765249,#N/A,,,,,,,-0.7553830427,-0.67513972,-0.4338847365,-0.08040235455,-0.8898003123,-0.5501550829,2021
12580,Adam Morgan,-3.400492791,#N/A,,,,,,,-1.322547714,-1.234673221,-0.7838174441,0.1969613131,0.1054290709,-0.3618447957,2021
16981,Tyler Beede,-3.424929059,#N/A,,,,,,,-0.3787857009,-0.3715168897,-0.2642794621,-0.7300172603,-1.004634472,-0.6756952743,2021
11632,Heath Hembree,-3.464356006,#N/A,,,,,,,-0.8234428032,-0.692489596,-0.7838174441,-0.8285543528,-0.1625173015,-0.1735345086,2021
15091,Hunter Wood,-3.469209291,#N/A,,,,,,,-1.029437012,-0.9614126742,-0.7838174441,-0.09135092038,0.009733937927,-0.6129251786,2021
sa829464,Connor Seabold,-3.474665789,#N/A,,,,,,,-0.5875022999,-0.653452375,-0.3607881233,-0.9964323621,-0.2007953547,-0.6756952743,2021
15690,Jimmy Cordero,-3.479427889,#N/A,,,,,,,-0.7644576774,-0.8226136661,-0.7838174441,-0.08040235455,-1.042912525,0.01477577854,2021
17425,Erick Fedde,-3.485842577,#N/A,,,,,,,0.07766842665,-0.3715168897,0.2498523987,-1.288394118,-1.540527217,-0.6129251786,2021
8782,Andrew Cashner,-3.505673356,#N/A,,,,,,,-0.6101888868,-0.8009263211,-0.395524094,-0.6387792118,-0.6984100463,-0.3618447957,2021
11753,Kyle Ryan,-3.509948128,#N/A,,,,,,,-0.7027501612,-0.7705640381,-0.7838174441,-0.2300327542,-1.100329605,0.07754587426,2021
12680,Ryne Harper,-3.540465644,457,,,,,,,-1.027622085,-0.9874374882,-0.7838174441,-0.3979107636,0.1437071241,-0.4873849872,2021
17355,Edgar Santana,-3.55285396,511,,,,,,,-0.9822489112,-1.026474709,-0.7838174441,-0.1241966179,-0.08596119508,-0.5501550829,2021
5498,Arodys Vizcaino,-3.553030664,#N/A,,,,,,,-1.392422402,-1.28238538,-0.7838174441,0.3173955372,0.2011242039,-0.6129251786,2021
14672,Dillon Maples,-3.557983989,#N/A,,,,,,,-1.067096746,-0.7618891001,-0.7838174441,0.839277175,-1.234302791,-0.5501550829,2021
7432,Jay Jackson,-3.573833719,#N/A,,,,,,,-1.26673871,-1.095874213,-0.7838174441,0.00353665013,0.1819851773,-0.6129251786,2021
20020,John Schreiber,-3.587302434,#N/A,,,,,,,-1.071634063,-1.02213724,-0.7838174441,-0.3139717589,0.02887296453,-0.4246148915,2021
14899,Taylor Williams,-3.589902486,#N/A,,,,,,,-1.225902854,-1.139248903,-0.7838174441,0.3429421908,-0.2964904877,-0.4873849872,2021
16631,Jeff Brigham,-3.596483485,#N/A,,,,,,,-1.321186519,-1.23901069,-0.7838174441,0.1677651375,0.06715101773,-0.4873849872,2021
19686,Kyle Cody,-3.602947643,#N/A,,,,,,,-0.4894962447,-0.5883903399,0.03028703971,-0.7081201287,-1.234302791,-0.6129251786,2021
13696,Robert Gsellman,-3.603197822,#N/A,,,,,,,-1.032159402,-1.056836992,-0.7838174441,-0.04755665707,-0.2582124345,-0.4246148915,2021
sa3008436,Ryan Weathers,-3.603380863,#N/A,,,,,,,-0.6600993779,-0.8226136661,-0.5226903228,-0.3249203247,-0.6601319931,-0.6129251786,2021
4696,Nate Jones,-3.607880537,#N/A,,,,,,,-1.308935762,-1.208648407,-0.7838174441,0.1604660937,-0.1051002217,-0.3618447957,2021
7555,Nick Vincent,-3.622530731,#N/A,,,,,,,-1.103395285,-1.117561558,-0.7838174441,-0.5037468999,0.3733754433,-0.4873849872,2021
17264,Sam Coonrod,-3.706440841,#N/A,,,,,,,-1.030798207,-0.9397253292,-0.7838174441,0.04003186956,-0.7558271261,-0.2363046043,2021
7385,Dan Otero,-3.70918579,#N/A,,,,,,,-1.263562588,-1.33009754,-0.7838174441,0.00353665013,0.2776803103,-0.6129251786,2021
5530,Nik Turley,-3.719469201,#N/A,,,,,,,-0.7708099217,-0.701164534,-0.7838174441,-0.3322193686,-0.8323832325,-0.2990747,2021
17034,Sean Reid-Foley,-3.737140866,#N/A,,,,,,,-1.065735551,-0.9614126742,-0.4268538176,0.1568165717,-0.8898003123,-0.5501550829,2021
4772,Felix Hernandez,-3.760388153,406,,,,,,,0.09309530571,-0.3238047307,0.5089949188,-2.109536555,-1.253441818,-0.6756952743,2021
18699,Nick Neidert,-3.772115083,#N/A,,,,,,,-0.4559200962,-0.63176503,-0.4843651941,-0.8504514844,-0.7366880995,-0.6129251786,2021
19558,Geoff Hartlieb,-3.774460245,#N/A,,,,,,,-0.9386906644,-0.9180379842,-0.7838174441,0.2517041422,-1.023773499,-0.3618447957,2021
15859,Stephen Tarpley,-3.774520762,#N/A,,,,,,,-1.345234301,-1.247685628,-0.7838174441,0.5254182879,-0.3730465941,-0.5501550829,2021
12784,Burch Smith,-3.816575334,#N/A,,,,,,,-0.9309772249,-0.8226136661,-0.5861693934,-0.2665279736,-0.6601319931,-0.5501550829,2021
4141,Derek Holland,-3.819278349,463,,,,,,,-0.5861411047,-0.5406781809,-0.5084488338,-0.9599371427,-0.7366880995,-0.4873849872,2021
19264,Thomas Hatch,-3.840527392,577,,,,,,,-0.7404098953,-0.7792389761,-0.4402643009,-0.7300172603,-0.8515222591,-0.2990747,2021
sa829124,Samuel McWilliams,-3.849910341,#N/A,,,,,,,-1.000398181,-1.10888662,-0.3566636642,-0.3650650661,-0.4687417271,-0.5501550829,2021
6627,Brad Brach,-3.852431713,#N/A,,,,,,,-0.6723501348,-0.679477189,-0.7838174441,-0.5110459438,-1.157746685,-0.04799431717,2021
14151,Chris Mazza,-3.917798622,#N/A,,,,,,,-0.9323384201,-1.009124833,-0.4940834482,-0.3431679344,-0.5261588069,-0.6129251786,2021
9456,Ryan Buchter,-3.92264006,#N/A,,,,,,,-1.009472815,-0.8920131702,-0.7838174441,-0.3577660222,-0.3921856207,-0.4873849872,2021
2859,Ross Detwiler,-3.950082222,#N/A,,,,,,,-0.6360515958,-0.8443010111,-0.5832773115,-0.751914392,-1.023773499,-0.1107644129,2021
sa873347,Jhoan Duran,-4.038813946,#N/A,,,,,,,-0.7313352606,-0.7575516311,-0.3976369801,-0.6059335143,-0.8706612857,-0.6756952743,2021
12237,Dan Winkler,-4.078063956,#N/A,,,,,,,-0.7767084343,-0.709839472,-0.7838174441,-0.5146954657,-1.119468632,-0.1735345086,2021
4505,Jordan Zimmermann,-4.083606535,#N/A,,,,,,,-0.5757052748,-0.7749015071,-0.3754185668,-1.543860654,-0.2007953547,-0.6129251786,2021
15463,Jose De Leon,-4.094876838,#N/A,,,,,,,-0.4622723405,-0.2023555986,-0.6100259984,-1.021979016,-1.310858898,-0.4873849872,2021
18600,Travis Lakins,-4.095760095,#N/A,,,,,,,-0.5194425394,-0.5970652779,-0.7838174441,-0.7738115236,-1.310858898,-0.1107644129,2021
2882,Luis Avilan,-4.121201631,#N/A,,,,,,,-1.319825324,-1.230335752,-0.7838174441,0.2699517519,-0.5070197803,-0.5501550829,2021
17871,Ian Gibaut,-4.185735793,#N/A,,,,,,,-1.035335524,-0.9223754532,-0.7838174441,-0.1351451837,-0.9472173921,-0.3618447957,2021
9492,Bud Norris,-4.195400088,#N/A,,,,,,,-1.135156507,-1.004787364,-0.7838174441,-0.2665279736,-0.3921856207,-0.6129251786,2021
sa873274,Parker Dunshee,-4.203950726,#N/A,,,,,,,-0.9795265208,-1.004787364,-0.3676357106,-1.032927582,-0.1433782749,-0.6756952743,2021
14862,Zack Godley,-4.249291866,#N/A,,,,,,,-0.8388696823,-0.8009263211,-0.441632429,-0.6789239531,-0.8132442059,-0.6756952743,2021
11467,A.J. Cole,-4.27012264,#N/A,,,,,,,-0.822081608,-0.7618891001,-0.6013231633,-1.000081884,-0.6601319931,-0.4246148915,2021
13699,Jake Faria,-4.297093805,#N/A,,,,,,,-1.085246016,-1.02213724,-0.4948155996,-0.5037468999,-0.6409929665,-0.5501550829,2021
15136,Jake Newberry,-4.324522958,#N/A,,,,,,,-0.7345113827,-0.7575516311,-0.7838174441,-0.5183449877,-1.042912525,-0.4873849872,2021
4994,Fernando Abad,-4.331215756,#N/A,,,,,,,-1.247228246,-1.225998283,-0.7838174441,-0.4380555049,-0.08596119508,-0.5501550829,2021
13133,Derek Law,-4.3314611,#N/A,,,,,,,-1.062559429,-1.004787364,-0.7838174441,-0.116897574,-0.8132442059,-0.5501550829,2021
14739,Paul Blackburn,-4.338266119,#N/A,,,,,,,-1.006750425,-1.160936248,-0.4055269876,-0.6971715628,-0.3921856207,-0.6756952743,2021
15068,Yency Almonte,-4.36099287,#N/A,,,,,,,-0.3261528194,-0.4062166418,-0.7838174441,-1.602253005,-1.885029696,0.6424767357,2021
19866,Brandon Bielak,-4.415651097,#N/A,,,,,,,-0.6768874521,-0.7532141621,-0.4104005519,-1.102268498,-0.9854954453,-0.4873849872,2021
sa829681,Michael Baumann,-4.419445292,#N/A,,,,,,,-0.08567499871,-0.3541670137,0.3633442506,-1.992751852,-1.674500403,-0.6756952743,2021
1994,Ivan Nova,-4.419913181,#N/A,,,,,,,-0.6646366952,-0.9570752052,-0.31962987,-1.339487425,-0.5261588069,-0.6129251786,2021
24584,Jonathan Stiever,-4.444640755,#N/A,,,,,,,-0.6360515958,-0.731526817,-0.3626400816,-1.886915716,-0.2773514611,-0.5501550829,2021
12673,Roenis Elias,-4.459915857,#N/A,,,,,,,-0.8343323649,-0.8876757012,-0.7838174441,-0.7300172603,-0.7366880995,-0.4873849872,2021
19800,Wil Crowe,-4.569850204,#N/A,,,,,,,-0.100648146,-0.4409163938,0.3418236446,-1.828523365,-1.865890669,-0.6756952743,2021
7441,Wade Davis,-4.576774107,#N/A,,,,,,,-0.6179023263,-0.6057402159,-0.7838174441,-1.379632166,-1.329997924,0.14031597,2021
19583,Sean Poppen,-4.589290798,#N/A,,,,,,,-1.072995259,-1.087199275,-0.4639909349,-0.2847755833,-1.004634472,-0.6756952743,2021
5221,Wade LeBlanc,-4.596423797,#N/A,,,,,,,-0.2413049845,-0.63176503,0.2398228832,-2.244568866,-1.042912525,-0.6756952743,2021
14288,Luke Bard,-4.679445855,#N/A,,,,,,,-1.189604315,-1.121899027,-0.7838174441,-0.7811105675,-0.3156295143,-0.4873849872,2021
17679,Rogelio Armenteros,-4.687696257,#N/A,,,,,,,-0.7086486737,-0.705502003,-0.3631302133,-1.306641727,-0.9280783655,-0.6756952743,2021
11713,Matt Harvey,-4.710448984,487,,,,,,,-0.1414840024,-0.4799536148,0.0529873593,-2.313909783,-1.215163765,-0.6129251786,2021
15605,Phillips Valdez,-4.711289644,#N/A,,,,,,,-0.6192635215,-0.71851441,-0.5542685978,-0.8541010064,-1.540527217,-0.4246148915,2021
7407,Javy Guerra,-4.735516972,#N/A,,,,,,,-0.8915025638,-0.9440627982,-0.7838174441,-1.080371367,-0.7366880995,-0.2990747,2021
13533,Andrew Triggs,-4.755898507,#N/A,,,,,,,-1.213652097,-1.195636,-0.7838174441,-0.6533772995,-0.2964904877,-0.6129251786,2021
20739,Humberto Mejia,-4.75594015,#N/A,,,,,,,-0.9082906381,-0.9484002672,-0.5189723931,-1.251898898,-0.6409929665,-0.4873849872,2021
sa915645,Zacary Lowther,-4.762681081,#N/A,,,,,,,-0.5602783957,-0.6144151539,-0.3356600819,-1.438024517,-1.138607658,-0.6756952743,2021
11528,Josh Osich,-4.766864733,#N/A,,,,,,,-1.301676054,-1.221660814,-0.7838174441,-0.4599526366,-0.4496027005,-0.5501550829,2021
17470,Chad Sobotka,-4.816012504,#N/A,,,,,,,-1.257664076,-1.121899027,-0.7838174441,-0.1935375348,-0.9089393389,-0.5501550829,2021
12778,Sam Gaviglio,-4.842809915,#N/A,,,,,,,-1.28488798,-1.269372973,-0.7838174441,-0.7920591334,-0.1625173015,-0.5501550829,2021
7608,Tommy Milone,-4.914228937,#N/A,,,,,,,-0.8524816344,-0.9267129222,-0.3680623674,-1.813925277,-0.2773514611,-0.6756952743,2021
15964,Keury Mella,-4.923560061,#N/A,,,,,,,-0.9718130812,-1.052499523,-0.4528909189,-0.8395029186,-1.119468632,-0.4873849872,2021
12997,Colten Brewer,-4.928844164,#N/A,,,,,,,-0.8370547553,-0.8226136661,-0.7838174441,-0.6679753873,-1.329997924,-0.4873849872,2021
7466,Anthony Swarzak,-4.942498264,#N/A,,,,,,,-1.331622349,-1.243348159,-0.7838174441,-0.5073964218,-0.5261588069,-0.5501550829,2021
18674,Jake Woodford,-4.965759721,#N/A,,,,,,,-0.7326964558,-0.8312886041,-0.3845569152,-1.251898898,-1.215163765,-0.5501550829,2021
19243,Wes Benjamin,-4.970338056,#N/A,,,,,,,-0.5983918616,-0.740201755,-0.4585680065,-1.459921649,-1.100329605,-0.6129251786,2021
10066,Ian Krol,-4.974994692,#N/A,,,,,,,-1.172816241,-1.117561558,-0.7838174441,-0.4417050269,-0.9089393389,-0.5501550829,2021
3237,T.J. McFarland,-4.997479481,#N/A,,,,,,,-1.197317755,-1.317085133,-0.7838174441,-0.116897574,-1.157746685,-0.4246148915,2021
17585,Jordan Yamamoto,-5.01793036,599,,,,,,,-0.8597413422,-0.8746632942,-0.4003559901,-1.394230254,-0.8132442059,-0.6756952743,2021
22713,Carlos Hernandez,-5.032526443,#N/A,,,,,,,-0.6101888868,-0.740201755,-0.5001290538,-1.200805591,-1.368275977,-0.6129251786,2021
15139,Ashton Goudeau,-5.084353377,#N/A,,,,,,,-0.9355145423,-1.009124833,-0.5699929118,-1.244599854,-0.7749661527,-0.5501550829,2021
