Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jake Bloss","TOR",1.90376,2.64756,2.00194,4.76407,18.917,6.35277,0,0.861391,0,42.687,184.301,42.3754,24.5609,22.596,6.97963,16.2345,0.407857,1.47151,35.8335,7.55503,3.42283,2.20725,1.47156,0.19443,0.0880869,0.10634289681911469,0.254362,1.37301,0.285953,0.697177,,,4.85753,0.124613,-0.0207733,745.0999755859375,1.77298,-0.6787,0.579237,1.77298,0.6787,4.22768,147.90000000000003,3.439534883720931,149,3.4651162790697674,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"Peter Strzelecki","PIT",1.27731,1.6315,0,4.29645,25.7694,0,0,3.10305,0.897814,27.5796,119.547,27.1853,14.3109,13.166,3.13282,10.1244,0.60307,1.98052,25.3632,8.27675,3.30386,2.50517,1.02233,0.212162,0.0846895,0.1274721771478653,0.253024,1.3528,0.304671,0.698547,,,4.12062,0.12117,0.105884,999,3.39995,-1.24329,0.906014,3.39995,1.24329,3.79198,126.10000000000004,4.50357142857143,127,4.535714285714286,,,,,,,,,,,,,,,,,,,"Peter Strzelecki","21367",657265
"Davis Daniel","ATL",1.02372,1.40188,0.339593,4.45201,15.1531,0.746666,0,0.710488,0,21.1034,90.3182,21.9269,11.3469,10.4392,2.83231,6.0947,0.103248,0.88589,18.9817,8.09515,2.59922,3.11445,1.2079,0.210164,0.0674803,0.14268388599157333,0.263109,1.32782,0.310361,0.69315,,,4.10465,0.11996,0.0689123,999,3.89551,-1.34488,1.00863,3.89551,1.34488,3.65516,82.3,3.919047619047619,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"Davis Daniel","27582",669721
"Chase Silseth","LAA",2.62637,2.42046,0.94738,4.37149,31.4455,3.81427,0,1.12065,0,49.2679,211.756,45.5615,26.0114,23.9305,7.39445,20.6333,0.218028,2.19118,48.863,8.92602,3.76917,2.36817,1.35078,0.230752,0.097439,0.13331269472837448,0.241154,1.34357,0.287676,0.719583,,,4.52386,0.118935,0.178862,727.4400024414062,3.0184,-1.05418,0.491977,3.0184,1.05418,4.34403,189.9,3.8755102040816327,187,3.816326530612245,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Avery Weems","TEX",0.548922,0.199331,0,3.68827,10.9668,0,0,0,0,13.4392,55.9835,11.5783,5.98643,5.50751,1.35794,4.6296,0.266659,0.667364,13.8066,9.246,3.10035,2.98224,0.909384,0.246619,0.0826958,0.16392314434051514,0.22843,1.20601,0.28772,0.71445,,,3.60779,0.118572,0.0730876,999,0.385348,0.760827,1.23523,0.385348,-0.760827,3.35303,62.7,4.823076923076924,62,4.769230769230769,,,,,,,,,,,,,,,,,,,"Avery Weems","sa3010256",686830
"Daniel Palencia","CHC",1.78693,1.39316,0,4.1968,21.1054,0,0.28654,1.26079,0.0836087,23.73,102.718,19.9016,12.0278,11.0656,2.21302,12.3819,0,1.38027,26.9199,10.2098,4.69603,2.17414,0.839324,0.262075,0.120542,0.14153319597244263,0.223724,1.36045,0.295682,0.694038,,,3.84983,0.117718,0.0513024,999,2.15322,-0.197843,0.894004,2.15322,0.197843,3.80799,120.00000000000003,5.000000000000001,113,4.708333333333333,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"José Quijada","LAA",2.74243,4.0328,0,4.10839,52.2827,0,1.17535,14.6848,2.98601,53.233,231.437,43.7424,26.4133,24.3002,6.32454,29.2933,1.17791,3.49285,60.9403,10.3031,4.95256,2.08035,1.06928,0.263313,0.126572,0.1367414891719818,0.220198,1.372,0.284794,0.726417,,,4.26912,0.117503,0.184075,999,1.70859,-1.99146,0.510547,1.70859,1.99146,4.31927,295,5.566037735849057,278,5.245283018867925,,,,,,,,,,,,,,,,,,,"Jose Quijada","19200",650671
"Taijuan Walker","PHI",3.88146,4.09817,2.76412,4.83514,37.402,5.87755,0,0.902031,0,68.5266,297.566,70.1116,40.0163,36.815,10.7401,24.9499,0.369034,3.0918,51.2617,6.73251,3.27682,2.05459,1.41056,0.17227,0.0838468,0.08842359483242035,0.260131,1.38722,0.286097,0.687846,,,4.93547,0.116895,-0.0276867,999,3.1216,-1.52164,0.356394,3.1216,1.52164,4.52481,215.3,3.120289855072464,224,3.246376811594203,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Chase Lee","DET",0.891627,0.896683,0,3.71822,18.5578,0,0,1.05076,0,19.0399,80.2558,17.4926,8.55004,7.86604,1.94443,6.44666,0,0.910605,18.0493,8.53178,3.04729,2.79979,0.919116,0.224897,0.0803265,0.14457076787948608,0.239958,1.25732,0.293889,0.725322,,,3.75738,0.115762,0.0718745,999,0.736705,-0.521596,1.14915,0.736705,0.521596,3.4678,90.8,4.778947368421052,88,4.631578947368421,,,,,,,,,,,,,,,,,,,"Chase Lee","sa3016946",695445
"Omar Cruz","SDP",1.51029,1.998,0.508843,4.21762,27.1771,1.94238,0,1.34703,0,34.1209,146.873,31.2581,17.3803,15.9899,4.2716,14.1944,0.423937,2.12882,33.094,8.72914,3.74403,2.33148,1.12671,0.225324,0.0966439,0.1286798194050789,0.239434,1.3321,0.289604,0.711188,,,4.28932,0.115668,0.169822,999,1.92833,0.559524,0.824945,1.92833,-0.559524,3.90007,143.80000000000004,4.229411764705883,140,4.117647058823529,,,,,,,,,,,,,,,,,,,"Omar Cruz","sa3006971",678316
"Franco Aleman","CLE",2.05268,1.85309,0,3.99433,30.1824,0,0,2.57861,0,32.3645,138.064,30.2035,15.6129,14.3638,3.84869,11.7157,0,1.96448,32.558,9.05379,3.25794,2.77899,1.07025,0.235817,0.084857,0.1509600728750229,0.242824,1.29522,0.299562,0.720109,,,3.96852,0.115099,0.0316909,999,1.04419,-3.05698,0.858342,1.04419,3.05698,3.85554,145.60000000000002,4.550000000000001,144,4.5,,,,,,,,,,,,,,,,,,,"Franco Aleman","sa3018178",680916
"Sean Reid-Foley","NYM",2.29432,2.41619,0,3.97169,41.0754,0,0,5.85693,0.690026,43.0356,186.411,37.0686,20.643,18.9915,4.71543,22.5009,0.481018,1.60805,46.8497,9.79764,4.7056,2.08212,0.986134,0.251324,0.120706,0.13061855733394623,0.228393,1.38419,0.292162,0.734908,,,4.09427,0.113805,0.143562,999,1.80118,-2.54773,0.663549,1.80118,2.54773,4.11527,203.5,4.732558139534884,193,4.488372093023256,,,,,,,,,,,,,,,,,,,"Sean Reid-Foley","17034",656887
"Austin Adams","BOS",1.17868,1.18862,0,4.44391,28.0423,0,0.0201955,5.61814,1.58549,26.5031,117.608,23.2703,14.2243,13.0864,2.86764,13.2578,0.653143,3.95558,30.786,10.4544,4.50214,2.3221,0.973801,0.261769,0.112729,0.14903949946165085,0.231789,1.37826,0.305701,0.685988,,,4.19834,0.113735,0.0698059,999,2.7067,-1.68201,0.858604,2.7067,1.68201,3.85519,138.10000000000002,5.114814814814816,131,4.851851851851852,,,,,,,,,,,,,,,,,,,"Austin Adams","13801",613534
"Cody Poteet","CHC",1.95908,0.8921,0.404072,3.76484,19.4256,1.00429,0,0.925819,0,27.2368,114.123,24.5099,12.3843,11.3936,3.21371,9.25061,0.305946,1.1036,24.2673,8.01879,3.05673,2.62332,1.06193,0.212642,0.0810582,0.1315833479166031,0.236197,1.23952,0.279156,0.730528,,,4.05889,0.113677,0.272112,999,1.49386,-1.09108,1.01141,1.49386,1.09108,3.65145,119.9,4.440740740740741,118,4.37037037037037,,,,,,,,,,,,,,,,,,,"Cody Poteet","18769",547001
"Sixto Sánchez","MIA",0.420409,1.25373,0,5.09213,4.92622,3.51422,0,0.859833,0.543936,16.3031,72.4375,18.6737,10.0263,9.22416,1.65131,5.42684,0.230275,0.894992,9.59938,5.29927,2.99585,1.76887,0.911592,0.13252,0.0749176,0.05760200321674347,0.28244,1.47828,0.31026,0.645944,,,4.46891,0.113297,0.017319,999,3.02683,1.11339,1.04144,3.02683,-1.11339,3.61142,50.40000000000001,3.150000000000001,60,3.75,,,,,,,,,,,,,,,,,,,"Sixto Sanchez","19680",664350
"Brandon Eisert","CHW",1.04293,1.06498,0,4.06797,21.8207,0,0,1.25436,0,24.9276,105.992,23.6696,12.2469,11.2672,3.00658,8.93157,0.346396,0.851085,23.0234,8.31249,3.22471,2.57775,1.08552,0.217219,0.0842669,0.1329519972205162,0.246024,1.30784,0.294434,0.716902,,,4.06456,0.113134,0.105125,999,1.01277,-2.14122,1.01663,1.01277,2.14122,3.64449,105.69999999999999,4.228,106,4.24,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Ronny Henriquez","MIA",1.4874,1.66887,0,4.18978,27.7768,0.193922,0,3.84042,0.351705,32.0996,138.48,32.5929,16.2428,14.9433,3.775,10.749,0.849619,1.7282,27.4592,7.69895,3.01377,2.55459,1.05842,0.19829,0.0776212,0.12066926807165146,0.258668,1.35023,0.304087,0.712068,,,4.15054,0.109858,0.121581,999,1.40213,-0.335299,0.863339,1.40213,0.335299,3.84888,132.8,4.15,139,4.34375,,,,,,,,,,,,,,,,,,,"Ronny Henriquez","24094",678692
"Richard Lovelady","TOR",1.96717,2.55493,0,3.9559,23.4938,0,0.29189,1.89316,1.84588,24.6268,103.962,23.1126,11.7659,10.8246,2.57706,7.81216,0.715884,1.37287,22.0607,8.06221,2.855,2.8239,0.9418,0.212201,0.0751446,0.13705606758594513,0.243864,1.25574,0.292784,0.701358,,,3.85416,0.109838,0.0759906,999,1.59895,-0.388101,0.996397,1.59895,0.388101,3.67147,113.3,4.532,111,4.44,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Héctor Neris",,5.38513,3.68626,0,3.91035,54.2695,0,2.93458,10.3398,3.2249,55.3708,235.325,47.9595,26.1496,24.0577,7.08117,23.448,0.950428,2.78884,58.6584,9.53437,3.81126,2.50163,1.15098,0.249265,0.0996409,0.14962412416934967,0.229374,1.28962,0.285167,0.735974,,,4.13177,0.109655,0.272696,738.3699951171875,3.55407,1.51358,0.468238,3.55407,-1.51358,4.37568,291.09999999999997,5.292727272727272,279,5.072727272727272,,,,,,,,,,,,,,,,,,,"Hector Neris","11804",593576
"Luis Contreras","HOU",1.56737,0.72205,0,4.34488,28.1954,0,0,1.03894,0,31.7398,135.907,28.4553,16.6553,15.3229,3.80863,13.4207,0.526511,1.66768,32.0008,9.074,3.80551,2.38444,1.07996,0.235462,0.0987494,0.13671241700649261,0.235522,1.31935,0.289931,0.690148,,,4.1361,0.108051,-0.0781928,999,1.41646,-1.4252,0.829026,1.41646,1.4252,3.89463,137.8,4.30625,131,4.09375,,,,,,,,,,,,,,,,,,,"Luis Contreras","25839",664351
"Ken Waldichuk","ATH",1.01795,1.40013,0.989327,5.17486,6.55172,5.18923,0.000545736,0,0,28.5591,126.473,28.5178,17.849,16.421,4.58512,12.7418,0.118549,2.10681,28.1419,8.86852,4.01539,2.20863,1.44494,0.222512,0.100747,0.12176565080881119,0.255479,1.44471,0.303338,0.671938,,,4.8426,0.107168,-0.0163784,999,2.75342,-0.0379043,0.73519,2.75342,0.0379043,4.01975,88.70000000000002,3.058620689655173,91,3.1379310344827585,,,,,,,,,,,,,,,,,,,"Ken Waldichuk","27681",686610
"Drey Jameson","ARI",2.84515,1.58774,0.517314,3.90391,33.9708,0.707438,0.00143768,2.49018,0,42.235,182.221,41.1428,19.9133,18.3202,4.75732,16.0826,0.233917,2.09144,38.8982,8.28893,3.42709,2.41865,1.01375,0.213467,0.0882587,0.12520848959684372,0.250799,1.35493,0.302227,0.737902,,,4.07972,0.106738,0.295455,750.1199951171875,3.18062,-1.83805,0.697029,3.18062,1.83805,4.07063,174.70000000000002,4.15952380952381,177,4.214285714285714,,,,,,,,,,,,,,,,,,,"Drey Jameson","26260",686753
"Ethan Small","SFG",1.09773,1.33682,0,4.12888,18.0116,0,0.0139092,1.04569,0,22.1441,96.3548,20.8774,11.0423,10.1589,2.14808,10.1898,0.413794,0.848344,22.2473,9.04196,4.14144,2.18329,0.873042,0.230889,0.105753,0.12513629347085953,0.244705,1.40296,0.307435,0.713649,,,3.91363,0.106736,0.0470276,999,1.18268,0.0734826,0.976621,1.18268,-0.0734826,3.69784,98.60000000000002,4.481818181818183,99,4.5,,,,,,,,,,,,,,,,,,,"Ethan Small","26364",663629
"Michael Kopech","LAD",3.58072,3.31971,0.0122131,3.90634,49.6011,0.0227335,5.43841,12.0075,3.09307,54.0022,228.818,42.7215,25.4772,23.439,7.3633,25.5892,0.652725,3.19554,66.774,11.1286,4.26469,2.60947,1.22717,0.291822,0.111832,0.1799900010228157,0.213572,1.26496,0.280853,0.738483,,,4.06513,0.106083,0.322455,430.9800109863281,1.50125,1.59901,0.632053,1.50125,-1.59901,4.15726,321.7,5.957407407407407,299,5.537037037037037,,,,,,,,,,,,,,,,,,,"Michael Kopech","17282",656629
"Edgardo Henriquez","LAD",1.51459,1.09543,0,4.28111,27.8724,0,0.592516,3.15559,1.38315,30.0997,131.206,26.6324,15.5628,14.3178,3.49942,15.5795,0,1.4041,32.2443,9.64123,4.65837,2.06966,1.04635,0.245752,0.118741,0.12701187282800674,0.233162,1.4024,0.294767,0.714209,,,4.22811,0.106068,-0.0387807,999,1.29353,-0.525578,0.812588,1.29353,0.525578,3.91655,144.89999999999998,4.829999999999999,141,4.7,,,,,,,,,,,,,,,,,,,"Edgardo Henriquez","26944",683618
"Luke Jackson","TEX",2.1823,1.93219,0,4.09545,34.2835,0,0,2.63745,1.57335,35.7796,154.424,32.5504,17.6973,16.2815,3.98615,16.0495,0.716617,1.70562,37.7492,9.49543,4.03709,2.35205,1.00267,0.244451,0.103931,0.14052020013332367,0.23817,1.35831,0.300886,0.718343,,,3.9934,0.105766,0.076953,999,1.1694,-0.122019,0.735304,1.1694,0.122019,4.0196,165.40000000000003,4.594444444444445,162,4.5,,,,,,,,,,,,,,,,,,,"Luke Jackson","11752",592426
"Dillon Tate",,1.60202,1.82402,0,4.23606,33.2167,0,0.409028,2.56122,1.45996,35.7313,153.981,36.1761,18.2802,16.8178,3.72283,11.1027,0.48931,2.72362,27.2456,6.86261,2.79655,2.45395,0.937705,0.176942,0.0721047,0.10483699291944504,0.258116,1.32318,0.29723,0.689346,,,4.15678,0.105624,0.0769533,999,1.56208,0.837324,0.849188,1.56208,-0.837324,3.86775,147.60000000000005,4.100000000000001,152,4.222222222222222,,,,,,,,,,,,,,,,,,,"Dillon Tate","17796",622253
"Eduardo Salazar","WSN",1.71714,2.63923,0,4.38471,44.3181,0,0.765068,8.10461,0,53.2251,239.687,58.9727,28.1856,25.9307,4.60897,21.5389,0.826788,4.2899,41.3953,6.99966,3.64208,1.92188,0.779344,0.172706,0.0898629,0.08284298330545425,0.275757,1.51266,0.323876,0.706545,,,4.19255,0.105123,-0.0353037,999,2.92375,-1.46738,0.652726,2.92375,1.46738,4.1297,218.30000000000004,4.118867924528303,241,4.547169811320755,,,,,,,,,,,,,,,,,,,"Eduardo Salazar","23135",674285
"Carson Ragsdale","SFG",1.39112,1.30578,0,4.02512,19.9375,0.352281,0,1.15294,0,23.0008,97.6835,20.8724,11.1813,10.2868,2.77576,8.72752,0.498165,1.15133,23.9779,9.38237,3.415,2.7474,1.08613,0.245466,0.0893449,0.1561208739876747,0.237714,1.28691,0.296419,0.716293,,,3.93887,0.104905,0.100858,999,1.4826,-0.679075,1.00793,1.4826,0.679075,3.65609,100.70000000000002,4.378260869565218,98,4.260869565217392,,,,,,,,,,,,,,,,,,,"Carson Ragsdale","sa3014922",685068
"Chad Green","TOR",3.86664,3.63987,0,3.99476,55.0611,0,7.18009,14.151,3.69459,57.7974,240.061,52.6236,27.8849,25.6541,8.59549,17.3007,1.80867,1.94706,54.7047,8.51841,2.694,3.16199,1.33846,0.227879,0.0720682,0.15581056475639343,0.238318,1.20982,0.279521,0.726187,,,4.20589,0.104609,0.159445,484.8999938964844,1.83304,2.05059,0.770956,1.83304,-2.05059,3.97206,324.70000000000005,5.5982758620689665,317,5.4655172413793105,,,,,,,,,,,,,,,,,,,"Chad Green","15552",643338
"Carson Seymour","SFG",1.20542,1.3872,0.322083,3.98533,17.3653,0.440456,0,0.862544,0,20.9954,90.0561,20.8295,10.1055,9.29708,2.09381,6.96588,0,1.16406,18.02,7.72453,2.98603,2.58689,0.897543,0.200097,0.0773504,0.12274689227342606,0.254247,1.32388,0.303106,0.711463,,,3.90804,0.103235,0.0965977,999,1.60517,-0.795848,1.05329,1.60517,0.795848,3.59562,92.20000000000002,4.390476190476191,95,4.523809523809524,,,,,,,,,,,,,,,,,,,"Carson Seymour","sa3017868",693313
"Chris Roycroft","STL",1.77418,2.19731,0,4.23743,29.9391,0,0,1.84557,2.06225,35.0397,154.395,34.0681,17.9321,16.4976,2.83289,16.0117,0.534356,2.35015,31.4095,8.06758,4.11263,1.96166,0.727632,0.203435,0.103706,0.09972942620515823,0.250439,1.42923,0.306855,0.697138,,,3.9968,0.103106,0.02329,999,2.03705,-1.28744,0.742929,2.03705,1.28744,4.00943,149.7,4.277142857142857,152,4.3428571428571425,,,,,,,,,,,,,,,,,,,"Chris Roycroft","31261",688297
"Wade Miley","CIN",1.16479,1.48027,1.19237,4.46416,4.56739,4.46571,0,0.0661645,0,22.6622,97.4918,22.3991,12.2183,11.2409,3.37211,7.99315,0.105619,1.15263,14.5705,5.78647,3.17438,1.82287,1.33919,0.149453,0.0819879,0.06746526062488556,0.253538,1.3411,0.270256,0.707947,,,5.02569,0.102513,0.301043,749.6300048828125,4.4919,0.958475,1.00184,4.4919,-0.958475,3.66422,79.10000000000001,3.439130434782609,79,3.4347826086956523,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Carlos Rodriguez","MIL",1.09438,1.79821,0.624074,4.54,8.70434,2.37428,0,0.692095,0,18.7951,80.6716,17.5584,10.3055,9.48105,2.70501,7.46649,0.267393,0.953057,17.2049,8.23856,3.57532,2.30428,1.29529,0.213271,0.0925541,0.120716892182827,0.243016,1.33146,0.283776,0.693074,,,4.55056,0.101659,0.110843,999,1.51734,-1.31059,1.02073,1.51734,1.31059,3.63903,70.89999999999999,3.7315789473684204,70,3.6842105263157894,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Evan Reifert","WSN",2.15839,2.50751,0,4.26822,45.2051,0,1.03246,7.2967,0,47.852,207.646,42.6473,24.667,22.6936,5.55614,22.5594,0.975268,3.18962,50.5933,9.51558,4.24298,2.24267,1.045,0.243652,0.108644,0.1350080594420433,0.234459,1.36268,0.294966,0.705922,,,4.17564,0.101059,0.00487999,999,2.7949,0.363851,0.582693,2.7949,-0.363851,4.22308,226.60000000000002,4.720833333333334,219,4.5625,,,,,,,,,,,,,,,,,,,"Evan Reifert","sa3014860",682126
"Tommy Kahnle","DET",1.3089,1.76108,0,3.5281,46.3293,0,2.44523,13.0359,1.28355,46.7667,197.898,39.4779,19.9272,18.333,5.16419,19.9715,0.640199,2.35802,47.6314,9.16641,3.84341,2.38497,0.993821,0.240686,0.100918,0.1397680789232254,0.224857,1.27119,0.279488,0.756847,,,3.99742,0.100556,0.417056,611.8800048828125,1.6144,0.400764,0.983126,1.6144,-0.400764,3.68916,276.9,5.891489361702127,262,5.574468085106383,,,,,,,,,,,,,,,,,,,"Tommy Kahnle","11384",592454
"Tim Mayza","PIT",1.70982,2.04006,0,4.18807,47.2051,0,0.281032,9.43609,1.75489,45.5224,197.742,48.3422,23.0255,21.1834,4.65378,15.3272,1.48222,1.60252,35.525,7.02346,3.03025,2.31778,0.920074,0.179653,0.0775109,0.1021423265337944,0.267361,1.39864,0.310654,0.711128,,,4.0504,0.100499,0.173949,999,2.22183,-1.79554,0.697151,2.22183,1.79554,4.07046,211.10000000000002,4.589130434782609,222,4.826086956521739,,,,,,,,,,,,,,,,,,,"Tim Mayza","15042",641835
"Anderson Pilar","ATL",1.64906,1.81469,0,4.18945,34.7845,0,0,5.17881,0,36.8126,158.497,36.9493,18.6261,17.136,4.07137,12.0824,0.894411,2.34055,32.687,7.99138,2.95393,2.70533,0.995375,0.206231,0.0762314,0.12999990582466125,0.256461,1.33193,0.306367,0.701692,,,4.00377,0.100398,0.0627012,999,1.52262,-0.323308,0.802957,1.52262,0.323308,3.92939,172.40000000000003,4.659459459459461,177,4.783783783783784,,,,,,,,,,,,,,,,,,,"Anderson Pilar","sa917899",666768
"Domingo Gonzalez","ATL",2.14941,1.72186,0,4.20569,33.9392,0,0.0405013,3.07084,0,36.493,157.116,33.5637,18.536,17.0531,4.18152,14.8248,0.695246,2.53318,38.0478,9.38343,3.65613,2.5665,1.03126,0.242163,0.0943555,0.14780740439891815,0.240155,1.32597,0.301266,0.701844,,,3.99782,0.100193,0.00886928,999,1.43996,0.452819,0.731719,1.43996,-0.452819,4.02437,162.80000000000004,4.522222222222223,162,4.5,,,,,,,,,,,,,,,,,,,"Domingo Gonzalez","sa3007495",682445
"Sam Aldegheri","LAA",0.933209,1.38415,0.900699,5.0017,3.51529,2.90251,0,0.0370475,0,15.8136,69.9549,15.3827,9.5525,8.7883,2.39301,7.63343,0.115159,0.921315,14.2708,8.12196,4.34443,1.86951,1.36194,0.204,0.109119,0.09488058090209961,0.250533,1.45547,0.290362,0.684618,,,4.95177,0.0993644,-0.0064317,743.3400268554688,2.0227,-0.199315,0.991435,2.0227,0.199315,3.67809,55.80000000000001,3.4875000000000007,55,3.4375,,,,,,,,,,,,,,,,,,,"Sam Aldegheri","26443",691951
"Tayler Saucedo","SEA",2.45876,1.60163,0,3.81765,54.5947,0,1.1128,9.64278,0.967845,53.4464,229.921,47.9688,24.6424,22.671,5.33983,23.1123,1.8516,3.31078,50.0216,8.4233,3.89195,2.16429,0.899191,0.21756,0.100523,0.11703753471374512,0.235721,1.32995,0.287768,0.730106,,,4.07662,0.0980812,0.0696934,999,2.68869,-0.34546,0.694696,2.68869,0.34546,4.07374,272.90000000000003,5.149056603773586,267,5.037735849056604,,,,,,,,,,,,,,,,,,,"Tayler Saucedo","17888",642048
"Kevin Herget","NYM",1.47659,1.65536,0,4.16296,24.6826,0,0.139857,2.25679,0,29.064,122.105,28.4057,14.6126,13.4436,4.2645,8.01912,0.684264,1.10348,25.7704,7.9801,2.48321,3.21363,1.32055,0.211052,0.0656741,0.1453780084848404,0.251418,1.25326,0.291043,0.716222,,,4.24222,0.0978336,0.0104774,999,1.70244,-0.733748,0.968089,1.70244,0.733748,3.70922,125.60000000000004,4.331034482758622,126,4.344827586206897,,,,,,,,,,,,,,,,,,,"Kevin Herget","15369",643361
"Ethan Roberts","CHC",1.1911,1.10041,0,4.09214,21.0594,0,0,1.85153,0,23.5267,100.511,22.275,11.6274,10.6972,2.70764,8.42969,0.372926,1.3439,22.3179,8.53758,3.22472,2.64754,1.03579,0.222044,0.083868,0.13817564398050308,0.245488,1.3051,0.297774,0.708826,,,4.01166,0.0973858,0.0513024,999,1.69079,-0.25849,1.01322,1.69079,0.25849,3.64904,108.50000000000001,4.520833333333334,106,4.416666666666667,,,,,,,,,,,,,,,,,,,"Ethan Roberts","24930",681799
"Buck Farmer","ATL",1.96794,2.0091,0,4.2799,45.4285,0.159256,0.359806,3.57111,1.2418,49.2344,211.297,44.2625,25.4491,23.4131,6.24134,20.7268,1.39629,3.03552,47.4724,8.67792,3.78884,2.29039,1.14091,0.224672,0.0980932,0.1265784353017807,0.236023,1.32,0.28412,0.70292,,,4.33395,0.0947896,0.0531905,999,1.76402,0.592385,0.619098,1.76402,-0.592385,4.17454,212.4,4.334693877551021,205,4.183673469387755,,,,,,,,,,,,,,,,,,,"Buck Farmer","14814",571656
"Carson Spiers","CIN",2.56579,3.12427,0.645049,5.01811,29.1912,2.32936,0.0414306,1.37392,0,47.9174,210.098,51.8433,29.0404,26.7172,8.56236,16.276,0.228087,2.53929,42.2752,7.94026,3.05702,2.59739,1.60821,0.201216,0.0774687,0.12374754995107651,0.27103,1.4216,0.308169,0.696196,,,4.90293,0.094337,-0.0786134,746.8499755859375,4.49186,-0.955566,0.397073,4.49186,0.955566,4.47057,140.30000000000007,2.922916666666668,154,3.2083333333333335,,,,,,,,,,,,,,,,,,,"Carson Spiers","27685",686730
"Marco Gonzales",,0.805295,0.808084,1.22243,4.72107,4.25574,3.35696,0,0,0,17.2601,75.3173,19.129,9.84135,9.05404,2.555,5.48449,0.11908,0.476823,12.0624,6.28971,2.85979,2.19936,1.33226,0.160154,0.0728184,0.08733532577753067,0.275809,1.42603,0.302785,0.702216,,,4.72929,0.0934865,0.0456669,999,2.2815,0.308765,1.03249,2.2815,-0.308765,3.62334,48.50000000000001,2.8529411764705888,55,3.235294117647059,,,,,,,,,,,,,,,,,,,"Marco Gonzales","15467",594835
"Fraser Ellard","CHW",3.25667,4.6719,0,4.27937,60.5075,0,3.52968,10.1768,2.58381,61.3808,269.543,56.761,31.7236,29.1857,6.76966,30.9261,2.96606,3.23786,61.8724,9.07207,4.53456,2.00065,0.992606,0.229545,0.114735,0.1148100420832634,0.241147,1.42857,0.299821,0.715558,,,4.254,0.09268,-0.0241118,999,2.53915,-0.815942,0.578839,2.53915,0.815942,4.22821,299.1000000000001,4.903278688524591,296,4.852459016393443,,,,,,,,,,,,,,,,,,,"Fraser Ellard","29530",686642
"Ryan Gusto","HOU",2.22147,2.20066,1.27033,4.4876,22.7874,3.12349,0,0.974345,0,38.9762,167.332,38.4907,21.1244,19.4344,5.44519,13.5955,0.75453,1.82518,33.2664,7.68154,3.13933,2.44687,1.25735,0.198804,0.0812483,0.11755610257387161,0.253376,1.33636,0.291922,0.696351,,,4.46257,0.0925113,0.0430044,999,1.30756,0.447892,0.673111,1.30756,-0.447892,4.10252,150.3,3.853846153846154,152,3.8974358974358974,,,,,,,,,,,,,,,,,,,"Ryan Gusto","sa3011818",687473
"Anthony Molina","COL",0.663318,1.10707,0,5.31146,21.1439,0.188011,0,1.16028,0.895947,27.9844,123.556,32.5973,17.9515,16.5153,3.07221,8.52036,0.535877,1.00419,19.3671,6.22863,2.74022,2.27304,0.988047,0.156747,0.0689593,0.08778809010982513,0.285861,1.46931,0.322352,0.629233,,,4.23058,0.0918334,-0.122,999,3.59719,-1.0273,0.794009,3.59719,1.0273,3.94132,96.50000000000001,3.446428571428572,113,4.035714285714286,,,,,,,,,,,,,,,,,,,"Anthony Molina","26952",683627
"Jack Neely","CHC",0.628123,0.58197,0,4.24105,16.8355,0,0,1.05451,0.708388,17.6179,74.5414,15.8284,9.02398,8.30206,2.29964,6.72461,0,0.720209,18.5468,9.4745,3.43522,2.75805,1.17476,0.248812,0.0902131,0.158598855137825,0.235905,1.28012,0.292513,0.699771,,,4.02562,0.0917445,0.0384765,999,1.50469,-1.40941,1.11409,1.50469,1.40941,3.51454,85.00000000000003,4.722222222222224,82,4.555555555555555,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
